Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,HouseAge,YearsSinceRemod,IsRemodeled,TotalPorchSF
231.0,20.0,RL,73.0,8760.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1959.0,1959.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1194.0,1194.0,GasA,TA,Y,SBrkr,1194.0,0.0,0.0,1194.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0.0,0.0,120.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,148000.0,2388.0,2.0,51.0,51.0,0,120.0
232.0,60.0,RL,174.0,15138.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1995.0,1996.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,689.0,Unf,0.0,773.0,1462.0,GasA,Ex,Y,SBrkr,1490.0,1304.0,0.0,2794.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,9.0,Typ,1.0,TA,Attchd,1995.0,Fin,3.0,810.0,TA,TA,Y,0.0,146.0,202.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,403000.0,4256.0,3.5,14.0,13.0,1,348.0
233.0,160.0,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,5.0,1972.0,1972.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,1.0,Po,Attchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,94500.0,1470.0,1.5,34.0,34.0,0,0.0
234.0,20.0,RL,75.0,10650.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1976.0,1976.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,2.0,2010.0,WD,Normal,128200.0,1788.0,2.0,34.0,34.0,0,365.0
235.0,60.0,RL,0.0,7851.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,625.0,Unf,0.0,235.0,860.0,GasA,Ex,Y,SBrkr,860.0,1100.0,0.0,1960.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,2.0,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,Y,288.0,48.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,216500.0,2820.0,3.5,8.0,8.0,0,336.0
236.0,160.0,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6.0,3.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358.0,Unf,0.0,125.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,WD,Normal,89500.0,1470.0,1.5,37.0,37.0,0,0.0
237.0,20.0,RL,65.0,8773.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1390.0,1414.0,GasA,Ex,Y,SBrkr,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2004.0,RFn,2.0,494.0,TA,TA,Y,132.0,105.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,185500.0,2828.0,2.0,6.0,6.0,0,237.0
238.0,60.0,RL,0.0,9453.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7.0,7.0,1993.0,2003.0,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,402.0,Unf,0.0,594.0,996.0,GasA,Ex,Y,SBrkr,1014.0,730.0,0.0,1744.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,,Attchd,1993.0,RFn,2.0,457.0,TA,TA,Y,370.0,70.0,0.0,238.0,0.0,0.0,,,,0.0,2.0,2010.0,WD,Normal,194500.0,2740.0,2.5,17.0,7.0,1,678.0
239.0,20.0,RL,93.0,12030.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1694.0,1694.0,GasA,Ex,Y,SBrkr,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,,Attchd,2007.0,Fin,3.0,818.0,TA,TA,Y,168.0,228.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2007.0,New,Partial,318000.0,3388.0,2.0,0.0,0.0,0,396.0
240.0,50.0,RL,52.0,8741.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6.0,4.0,1945.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94.0,Unf,0.0,641.0,735.0,GasA,TA,Y,FuseA,798.0,689.0,0.0,1487.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1949.0,Unf,1.0,220.0,TA,TA,Y,0.0,140.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2010.0,WD,Normal,113000.0,2222.0,1.5,65.0,60.0,1,140.0
241.0,20.0,FV,75.0,9000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078.0,Unf,0.0,488.0,1566.0,GasA,Ex,Y,SBrkr,1566.0,0.0,0.0,1566.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,,Attchd,2008.0,RFn,2.0,750.0,TA,TA,Y,144.0,168.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,262500.0,3132.0,3.0,2.0,2.0,0,312.0
242.0,30.0,RM,40.0,3880.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,9.0,1945.0,1997.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,329.0,Unf,0.0,357.0,686.0,GasA,Gd,Y,SBrkr,866.0,0.0,0.0,866.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,,,0.0,,0.0,0.0,,,Y,58.0,42.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,WD,Normal,110500.0,1552.0,1.0,62.0,10.0,1,100.0
243.0,50.0,RM,63.0,5000.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,4.0,1900.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,540.0,540.0,GasA,Gd,N,FuseA,889.0,551.0,0.0,1440.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1940.0,Unf,1.0,352.0,Fa,TA,Y,0.0,0.0,77.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD,Normal,79000.0,1980.0,1.0,106.0,56.0,1,77.0
244.0,160.0,RL,75.0,10762.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6.0,6.0,1980.0,1980.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,626.0,626.0,GasA,TA,Y,SBrkr,626.0,591.0,0.0,1217.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1980.0,RFn,1.0,288.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Normal,120000.0,1843.0,1.5,29.0,29.0,0,28.0
245.0,60.0,RL,0.0,8880.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1994.0,2002.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,Ex,Y,SBrkr,1222.0,888.0,0.0,2110.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,2.0,Fa,Attchd,1994.0,RFn,2.0,463.0,TA,TA,Y,0.0,130.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,205000.0,3058.0,3.5,16.0,8.0,1,130.0
246.0,20.0,RL,80.0,10400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1988.0,1988.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0.0,916.0,1845.0,GasA,Gd,Y,SBrkr,1872.0,0.0,0.0,1872.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197.0,39.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,241500.0,3717.0,2.5,18.0,18.0,0,236.0
247.0,190.0,RM,69.0,9142.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6.0,8.0,1910.0,1950.0,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Gd,N,FuseP,908.0,1020.0,0.0,1928.0,0.0,0.0,2.0,0.0,4.0,2.0,Fa,9.0,Typ,0.0,,Detchd,1910.0,Unf,1.0,440.0,Po,Po,Y,0.0,60.0,112.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD,Normal,137000.0,2948.0,2.0,96.0,56.0,1,172.0
248.0,20.0,RL,75.0,11310.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1954.0,1954.0,Hip,CompShg,Wd Sdng,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1367.0,1367.0,GasA,Ex,Y,SBrkr,1375.0,0.0,0.0,1375.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,TA,Attchd,1954.0,Unf,2.0,451.0,TA,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,140000.0,2742.0,1.0,52.0,52.0,0,30.0
249.0,60.0,RL,72.0,11317.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840.0,828.0,0.0,1668.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,0.0,,Attchd,2003.0,RFn,2.0,500.0,TA,TA,Y,144.0,68.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,WD,Normal,180000.0,2508.0,2.5,4.0,4.0,0,212.0
250.0,50.0,RL,0.0,159000.0,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1958.0,2006.0,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,697.0,Unf,0.0,747.0,1444.0,GasA,Gd,Y,SBrkr,1444.0,700.0,0.0,2144.0,0.0,1.0,2.0,0.0,4.0,1.0,Gd,7.0,Typ,2.0,TA,Attchd,1958.0,Fin,2.0,389.0,TA,TA,Y,0.0,98.0,0.0,0.0,0.0,0.0,,,Shed,500.0,6.0,2007.0,WD,Normal,277000.0,3588.0,2.5,49.0,1.0,1,98.0
251.0,30.0,RL,55.0,5350.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3.0,2.0,1940.0,1966.0,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,Po,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,1306.0,0.0,0.0,1306.0,0.0,0.0,1.0,0.0,3.0,1.0,Fa,6.0,Mod,0.0,,,0.0,,0.0,0.0,,,Y,263.0,0.0,0.0,0.0,0.0,0.0,,GdWo,Shed,450.0,5.0,2010.0,WD,Normal,76500.0,2034.0,1.0,70.0,44.0,1,263.0
252.0,120.0,RM,44.0,4750.0,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8.0,5.0,2006.0,2007.0,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,1573.0,GasA,Ex,Y,SBrkr,1625.0,0.0,0.0,1625.0,1.0,1.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,2006.0,Fin,2.0,538.0,TA,TA,Y,123.0,0.0,0.0,0.0,153.0,0.0,,,,0.0,12.0,2007.0,WD,Family,235000.0,3198.0,3.5,1.0,0.0,1,276.0
253.0,60.0,RL,65.0,8366.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Ex,Y,SBrkr,798.0,842.0,0.0,1640.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2004.0,RFn,2.0,520.0,TA,TA,Y,138.0,45.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2008.0,WD,Normal,173000.0,2438.0,2.5,4.0,4.0,0,183.0
254.0,80.0,RL,85.0,9350.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6.0,7.0,1964.0,1991.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,270.0,ALQ,580.0,452.0,1302.0,GasA,Ex,Y,SBrkr,1302.0,0.0,0.0,1302.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,7.0,Min1,0.0,,Attchd,1964.0,RFn,1.0,309.0,TA,TA,Y,333.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,10.0,2007.0,CWD,Normal,158000.0,2604.0,2.5,43.0,16.0,1,333.0
255.0,20.0,RL,70.0,8400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1957.0,1957.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,922.0,Unf,0.0,392.0,1314.0,GasA,TA,Y,SBrkr,1314.0,0.0,0.0,1314.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1957.0,RFn,1.0,294.0,TA,TA,Y,250.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,WD,Normal,145000.0,2628.0,2.0,53.0,53.0,0,250.0
256.0,60.0,RL,66.0,8738.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,975.0,975.0,GasA,Ex,Y,SBrkr,1005.0,1286.0,0.0,2291.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,BuiltIn,1999.0,Fin,2.0,429.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2006.0,WD,Normal,230000.0,3266.0,2.5,7.0,7.0,0,192.0
257.0,60.0,FV,64.0,8791.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503.0,Unf,0.0,361.0,864.0,GasA,Ex,Y,SBrkr,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,,Attchd,2003.0,RFn,2.0,673.0,TA,TA,Y,216.0,56.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,207500.0,2592.0,2.5,5.0,5.0,0,272.0
258.0,20.0,RL,68.0,8814.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,1334.0,Unf,0.0,270.0,1604.0,GasA,Ex,Y,SBrkr,1604.0,0.0,0.0,1604.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,660.0,TA,TA,Y,123.0,110.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2009.0,WD,Abnorml,220000.0,3208.0,3.5,3.0,3.0,0,233.0
259.0,60.0,RL,80.0,12435.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,0.0,602.0,963.0,GasA,Ex,Y,SBrkr,963.0,829.0,0.0,1792.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0.0,96.0,0.0,245.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,231500.0,2755.0,2.5,7.0,7.0,0,341.0
260.0,20.0,RM,70.0,12702.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,5.0,1956.0,1956.0,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,PConc,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,FuseA,882.0,0.0,0.0,882.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Detchd,1956.0,Unf,1.0,308.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2008.0,WD,Normal,97000.0,882.0,1.0,52.0,52.0,0,45.0
261.0,80.0,RL,120.0,19296.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6.0,5.0,1962.0,1962.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672.0,ALQ,690.0,0.0,1362.0,GasA,TA,Y,SBrkr,1382.0,0.0,0.0,1382.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1991.0,Unf,2.0,884.0,TA,TA,Y,0.0,0.0,252.0,0.0,0.0,0.0,,GdWo,,0.0,5.0,2009.0,WD,Normal,176000.0,2744.0,2.0,47.0,47.0,0,252.0
262.0,60.0,RL,69.0,9588.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1482.0,1482.0,GasA,Ex,Y,SBrkr,1482.0,1092.0,0.0,2574.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,10.0,Typ,1.0,Gd,BuiltIn,2007.0,Fin,3.0,868.0,TA,TA,Y,0.0,148.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2007.0,New,Partial,276000.0,4056.0,2.5,0.0,0.0,0,148.0
263.0,80.0,RL,88.0,8471.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6.0,7.0,1977.0,1995.0,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,506.0,Unf,0.0,0.0,506.0,GasA,TA,Y,SBrkr,1212.0,0.0,0.0,1212.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1978.0,Unf,2.0,492.0,TA,TA,Y,292.0,12.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,7.0,2006.0,WD,Normal,151000.0,1718.0,2.0,29.0,11.0,1,304.0
264.0,50.0,RM,50.0,5500.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1929.0,2001.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,234.0,ALQ,692.0,0.0,926.0,GasA,TA,Y,SBrkr,926.0,0.0,390.0,1316.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1974.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,130000.0,2242.0,2.0,81.0,9.0,1,0.0
265.0,30.0,RM,30.0,5232.0,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5.0,5.0,1925.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Gd,N,FuseP,764.0,0.0,0.0,764.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Detchd,1965.0,Unf,2.0,504.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD,Normal,73000.0,1444.0,1.0,83.0,4.0,1,0.0
266.0,20.0,RL,78.0,12090.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1981.0,1981.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588.0,LwQ,228.0,606.0,1422.0,GasA,TA,Y,SBrkr,1422.0,0.0,0.0,1422.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1981.0,Fin,2.0,576.0,TA,TA,Y,276.0,0.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,6.0,2008.0,WD,Normal,175500.0,2844.0,2.0,27.0,27.0,0,276.0
267.0,60.0,RL,70.0,11207.0,Pave,,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714.0,Unf,0.0,88.0,802.0,GasA,Gd,Y,SBrkr,802.0,709.0,0.0,1511.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1997.0,Fin,2.0,413.0,TA,TA,Y,95.0,75.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,185000.0,2313.0,3.5,9.0,9.0,0,170.0
268.0,75.0,RL,60.0,8400.0,Pave,,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5.0,8.0,1939.0,1997.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,LwQ,378.0,Unf,0.0,342.0,720.0,GasA,Ex,Y,SBrkr,1052.0,720.0,420.0,2192.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,262.0,24.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,WD,Normal,179500.0,2912.0,2.5,69.0,11.0,1,286.0
